NAME,"RATING","VOTES","GENRE","YEAR"
идеальный день,6.607,2506,"драма, комедия, военный",2015
меч дракона,6.606,5090,"фэнтези, боевик, драма",2015
от всего сердца,6.605,662,"мелодрама, комедия, семейный",2015
1915,6.602,642,"драма",2015
рэкетир 2,6.601,2970,"боевик, драма, криминал",2015
лучше не бывает,6.601,678,"комедия, мелодрама",2015
эшби,6.595,15681,"драма, мелодрама, комедия",2015
мистер холмс,6.595,12227,"драма, детектив",2015
апельсиновый мармелад,6.594,505,"фэнтези, мелодрама",2015
она,6.589,24179,"триллер, драма, криминал",2015
кровь и нефть,6.589,571,"драма, мелодрама, криминал",2015
черная месса,6.587,48397,"драма, криминал, биография",2015
вудлон,6.585,1151,"драма, спорт",2015
бэтмен против робина,6.584,2883,"мультфильм, боевик, триллер",2015
здравствуйте меня зовут дорис,6.581,3552,"драма, мелодрама, комедия",2015
зеленая комната,6.58,9071,"триллер, криминал",2015
сшиватели,6.577,990,"фантастика, драма, криминал",2015
стокгольм пенсильвания,6.576,934,"триллер, драма",2015
зеленая карета,6.575,3900,"драма",2015
кливлендские пленницы,6.574,4810,"драма, криминал, биография",2015
про любовь,6.571,19619,"комедия",2015
не дыши,6.57,49495,"ужасы, триллер, криминал",2015
госпожа америка,6.565,4665,"драма, комедия",2015
море деревьев,6.555,4423,"фэнтези, драма, детектив",2015
мужчины и цыплята,6.555,1421,"фантастика, драма, комедия",2015
любовь и милосердие,6.552,2095,"драма, биография, музыка",2015
ночной беглец,6.551,21790,"боевик, криминал, драма",2015
лига справедливости боги и монстры,6.551,1963,"мультфильм, боевик",2015
навыки взрослой жизни,6.55,642,"драма, комедия",2015
007 спектр,6.548,80753,"боевик, триллер, приключения",2015
скорость автобус 657,6.548,17407,"боевик, триллер, криминал",2015
громче чем бомбы,6.545,5983,"драма",2015
злой город,6.545,966,"драма, криминал",2015
экспериментатор,6.541,3062,"драма, биография, история",2015
