"NAME","RATING","VOTES","GENRE","YEAR"
"ji yi da shi",6.5,760,"Fantasy, Mystery, Sci-Fi",2017
"когда вяжут серьёзно",6.5,1059,"Drama",2017
"однажды в германии",6.5,1015,"Comedy, Drama, War",2017
"кооперация",6.5,1885,"Action",2017
"ад",6.5,1100,"Action, Crime, Thriller",2017
"каждый когото любит",6.5,3520,"Comedy, Romance",2017
"автор",6.5,3288,"Comedy, Drama",2017
"kaygi",6.5,643,"Drama, Thriller",2017
"счастливого дня смерти",6.5,91012,"Horror, Mystery, Thriller",2017
"чаппакуиддик",6.5,9852,"Drama, History, Thriller",2017
"классный чин",6.5,976,"Comedy, Family, Romance",2017
"гуляй вася",6.5,994,"Comedy",2017
"проклятие аннабель зарождение зла",6.5,94583,"Horror, Mystery, Thriller",2017
"джаспер джонс",6.5,2583,"Drama, Mystery, Thriller",2017
"паранормальное",6.5,22705,"Fantasy, Horror, Sci-Fi",2017
"little pink house",6.5,539,"Drama",2017
"edie",6.5,946,"Drama",2017
"смешная корова",6.5,1053,"Comedy, Drama",2017
"убийство в восточном экспрессе",6.5,181279,"Crime, Drama, Mystery",2017
"schneeflockchen",6.5,848,"Action, Comedy, Crime",2017
"букшоп",6.5,8397,"Drama",2017
"спасибо за вашу службу",6.5,10211,"Biography, Drama, War",2017
"валериан и город тысячи планет",6.5,142473,"Action, Adventure, Fantasy",2017
"такой же не такой как я",6.5,4552,"Biography, Drama",2017
"vunnadhi okate zindagi",6.4,570,"Action, Drama",2017
"alanis",6.4,692,"Drama",2017
"мошенники",6.4,1081,"Action, Crime",2017
"как кошка на дороге",6.4,1415,"Comedy",2017
"goutham nanda",6.4,535,"Action, Drama",2017
"ming yue ji shi you",6.4,631,"Drama, War",2017
"who we are now",6.4,696,"Drama",2017
"злодей",6.4,1979,"Action, Crime, Thriller",2017
"синяя борода",6.4,1312,"Thriller",2017
"покемон 20",6.4,4441,"Animation, Action, Adventure",2017
"я местный",6.4,1362,"Action, Comedy, Romance",2017
"новизна",6.4,9723,"Drama, Romance",2017
"гедонист",6.4,1237,"Action, Thriller",2017
"сваргань ураган",6.4,1310,"Drama",2017
"что было то было",6.4,2176,"Comedy",2017
"пляжные крысы",6.4,9751,"Drama",2017
"sensei",6.4,653,"Drama, Romance",2017
"коммунист",6.4,1237,"Comedy, Drama",2017
"сияние",6.4,1152,"Drama, Romance",2017
"с нами",6.4,813,"Drama",2017
"закону тут не место",6.4,2157,"Comedy",2017
"бог войны",6.4,1720,"Action, History",2017
"роман израэл esq",6.4,24153,"Crime, Drama, Thriller",2017
"камера клэр",6.4,1328,"Drama",2017
"фелисите",6.4,773,"Drama, Music",2017
"ударная волна",6.4,2134,"Action, Thriller",2017
"телефонная линия",6.4,3611,"Comedy, Drama",2017
"водила",6.4,14338,"Action, Crime, Mystery",2017
"дьявольский кузнец",6.4,6418,"Fantasy, Horror",2017
"яркость",6.4,149940,"Action, Crime, Fantasy",2017
"истории призраков",6.4,24387,"Drama, Horror",2017
"corporate",6.4,687,"Drama, Thriller",2017
"львиное сердце 3",6.4,4761,"Action, Thriller",2017
"zombillenium",6.4,598,"Animation, Comedy, Fantasy",2017
"incerta gloria",6.4,695,"Drama",2017
"пчелы делают мед",6.4,1025,"Comedy, Drama, Mystery",2017
"уотергейт крушение белого дома",6.4,9650,"Biography, Drama, History",2017
"картонные гангстеры",6.4,1932,"Crime, Drama",2017
"voevoda",6.4,708,"Action, Biography, Drama",2017
"весь этот мир",6.4,27668,"Drama, Romance",2017
"ты я и он",6.4,1099,"Comedy",2017
"пирог со свининой",6.4,1751,"Action, Comedy, Crime",2017
"мистер штайн идёт в онлайн",6.4,2161,"Comedy, Romance",2017
"холодная земля",6.4,2009,"Horror, Mystery, Sci-Fi",2017
"детектив джагга",6.4,8025,"Action, Adventure, Comedy",2017
"космос между нами",6.4,42115,"Adventure, Drama, Romance",2017
"красавица для чудовища",6.4,9027,"Biography, Drama, History",2017
"гиппопотам",6.4,3001,"Comedy",2017
"ублюдок 2",6.4,13559,"Horror, Thriller",2017
"gyakusatsu kikan",6.4,543,"Animation, Sci-Fi",2017
"челюсть",6.4,2193,"Action, Drama, Sport",2017
"жаркие летние ночи",6.4,8162,"Comedy, Crime, Drama",2017
"мозг гиммлера зовется гейдрихом",6.4,11240,"Action, Biography, Thriller",2017
"краунхайтс",6.4,1500,"Biography, Crime, Drama",2017
"страсть и верность",6.4,3185,"Crime, Drama, Romance",2017
"чужой завет",6.4,230053,"Horror, Sci-Fi, Thriller",2017
"между нами горы",6.4,57929,"Action, Adventure, Drama",2017
"меня зовут ленни",6.4,2421,"Biography, Drama, Sport",2017
"матрица времени",6.4,39935,"Drama, Fantasy, Mystery",2017
"призрак в доспехах",6.4,179026,"Action, Drama, Sci-Fi",2017
"лига справедливости",6.4,334380,"Action, Adventure, Fantasy",2017
"mahanubhavudu",6.3,512,"Comedy, Drama, Romance",2017
"я люблю тебя папочка",6.3,3229,"Comedy, Drama",2017
"скрытый цвет вещей",6.3,515,"Drama, Romance",2017
"санта и компания",6.3,1411,"Comedy, Family, Fantasy",2017
"жизнь подонков",6.3,1546,"Comedy, Crime, Drama",2017
"папочка",6.3,1337,"Action, Biography, Crime",2017
"4n1k",6.3,2019,"Comedy",2017
"выжившая",6.3,27891,"Action, Horror, Thriller",2017
"hollywood dirt",6.3,723,"Romance",2017
"во дворе",6.3,784,"Comedy, Drama, Romance",2017
"corpo eletrico",6.3,524,"Drama",2017
"цель",6.3,1000,"Drama, Mystery, Thriller",2017
"vip",6.3,1160,"Action, Crime, Thriller",2017
"убийство в итальянском стиле",6.3,924,"Comedy",2017
"потерявшийся в лондоне",6.3,2243,"Comedy, Drama",2017
"везучая",6.3,944,"Drama",2017
"1922",6.3,38364,"Crime, Drama, Horror",2017
"другая сторона",6.3,1002,"Drama, Thriller",2017
"её звали шабана",6.3,4635,"Action, Thriller",2017
"becks",6.3,662,"Drama, Musical, Romance",2017
"ледяной человек",6.3,960,"Drama",2017
"super singh",6.3,531,"Action, Comedy, Fantasy",2017
"кожа",6.3,3087,"Drama, Fantasy",2017
"обитель зла вендетта",6.3,9118,"Animation, Action, Adventure",2017
"принцесса и волшебный планшет",6.3,893,"Animation, Adventure, Drama",2017
"солнечные псы",6.3,1277,"Comedy, Drama",2017
"infinity baby",6.3,560,"Comedy",2017
"saturday church",6.3,530,"Drama, Fantasy, Musical",2017
"ритуал",6.3,57512,"Horror, Mystery, Thriller",2017
"cherchez la femme",6.3,687,"Comedy",2017
"50 весенних дней",6.3,835,"Comedy, Drama",2017
"джентльмен",6.3,4261,"Action, Comedy",2017
"роковое искушение",6.3,43871,"Drama, Thriller",2017
"dode hoek",6.3,657,"Action, Crime, Drama",2017
"rockaway",6.3,549,"Adventure, Drama",2017
"враждебная зона",6.3,1259,"Action, Drama, Thriller",2017
"след зверя",6.3,3166,"Crime, Drama, Mystery",2017
"la llamada",6.3,3015,"Musical",2017
"открытие",6.3,24963,"Drama, Romance, Sci-Fi",2017
"дикая история",6.3,17515,"Comedy, Horror, Thriller",2017
"цирк уродов",6.3,2081,"Comedy, Drama",2017
"the light of the moon",6.3,644,"Drama",2017
"dont talk to irene",6.3,721,"Comedy",2017
"марджори прайм",6.3,4756,"Drama, Mystery, Romance",2017
"keep the change",6.3,572,"Comedy, Romance",2017
"невидимый страж",6.3,6315,"Thriller",2017
"предчувствие конца",6.3,5092,"Drama, Mystery",2017
"другаяжизнь",6.3,11255,"Crime, Mystery, Sci-Fi",2017
"эскобар",6.3,14501,"Action, Biography, Crime",2017
"эксперимент офис 2",6.3,12212,"Action, Comedy, Horror",2017
"няня",6.3,47619,"Comedy, Horror",2017
"боссмолокосос",6.3,95197,"Animation, Adventure, Comedy",2017
"бремя",6.3,28242,"Drama, Horror, Sci-Fi",2017
"амелия 20",6.3,1689,"Drama, Romance, Sci-Fi",2017
"гадкий я 3",6.3,95097,"Animation, Adventure, Comedy",2017
"painless",6.3,709,"Drama, Thriller",2017
"xian yi ren x de xian shen",6.3,631,"Crime, Thriller",2017
"берлинский синдром",6.3,18938,"Drama, Horror, Mystery",2017
"хижина",6.3,26479,"Drama, Fantasy",2017
"черчилль",6.3,12220,"Biography, Drama, History",2017
"замок из песка",6.3,15471,"Drama, War",2017
"five fingers for marseilles",6.3,572,"Drama, Thriller, Western",2017
"жизнь на этих скоростях",6.3,1925,"Drama, Romance, Sport",2017
"скрюченный домишко",6.3,13887,"Crime, Drama, Mystery",2017
"mesteren",6.3,517,"Drama",2017
"двойное лицо",6.3,925,"Action, Crime, Drama",2017
"на берегу",6.3,6774,"Drama, Music, Romance",2017
"единственный живой парень в ньюйорке",6.3,8974,"Drama",2017
"горький сладкий кислый",6.2,941,"Drama, Romance",2017
"с кем ты танцуешь",6.2,988,"Comedy",2017
"martilarin efendisi",6.2,731,"Drama",2017
"никогда не говори о смерти",6.2,961,"Comedy, Fantasy, Sport",2017
"razzia",6.2,505,"Drama",2017
"jalouse",6.2,827,"Comedy, Drama",2017
"невероятная история о гигантской груше",6.2,567,"Animation",2017
"punyalan private limited",6.2,533,"Comedy",2017
"лазерная команда 2",6.2,2220,"Sci-Fi",2017
"fei fan ren wu",6.2,595,"Action, Crime",2017
"well get back to you",6.2,504,"Comedy, Drama, Romance",2017
"chunkzz",6.2,1358,"Comedy",2017
"двуличный любовник",6.2,8384,"Drama, Romance, Thriller",2017
"невеста бадринатха",6.2,8683,"Comedy, Drama, Romance",2017
"джанго",6.2,1123,"Biography, Drama, Music",2017
"мистер рузвельт",6.2,1921,"Comedy",2017
"легенда о котедемоне",6.2,1852,"Drama, Fantasy, Horror",2017
"brazilok",6.2,1200,"Adventure, Comedy, Romance",2017
"христос под следствием",6.2,6604,"Biography, Drama",2017
"радиус",6.2,10318,"Sci-Fi, Thriller",2017
"легенда о коловрате",6.2,2152,"Action, History",2017
"жених на двоих",6.2,2368,"Comedy, Drama",2017
"a crooked somebody",6.2,570,"Drama, Thriller",2017
"дом завтрашнего дня",6.2,1144,"Comedy, Drama",2017
"уиджи проклятие вероники",6.2,29481,"Horror",2017
"пусть трупы позагорают",6.2,1902,"Thriller",2017
"колесо чудес",6.2,20270,"Drama",2017
"гинтама",6.2,1622,"Action, Adventure, Comedy",2017
"роксана роксана",6.2,2227,"Biography, Drama, Music",2017
"voor elkaar gemaakt",6.2,534,"Comedy, Romance",2017
"тюрьма лакхнау централ",6.2,2241,"Action, Drama, Music",2017
"чёрный снег",6.2,4226,"Crime, Drama, Mystery",2017
"прыжок в воду",6.2,1149,"Drama",2017
"дафна",6.2,1204,"Comedy, Drama",2017
"who is alice",6.2,783,"Comedy",2017
"revelator",6.2,640,"Horror",2017
"падение берлина",6.2,1162,"Thriller",2017
"fikkefuchs",6.2,903,"Comedy, Drama",2017
"вскармливание",6.2,2026,"Drama",2017
"мир полный чудес",6.2,8296,"Drama, Mystery",2017
"заложники",6.2,1617,"Crime, Drama",2017
"будапештский нуар",6.2,1052,"Crime, Drama, History",2017
"останься со мной",6.2,2194,"Drama, Horror, Thriller",2017
"в поисках феллини",6.2,1580,"Adventure, Drama, Romance",2017
"6 дней",6.2,14613,"Action, Drama, History",2017
"оно приходит ночью",6.2,70290,"Horror, Mystery",2017
"я сражаюсь с великанами",6.2,24086,"Drama, Fantasy, Thriller",2017
"последний портрет",6.2,4027,"Biography, Comedy, Drama",2017
"дэйв сделал лабиринт",6.2,4368,"Adventure, Comedy, Fantasy",2017
"баллада о лефти брауне",6.2,4017,"Action, Drama, Western",2017
"целитель",6.2,3281,"Comedy, Drama, Family",2017
"стена",6.2,20687,"Action, Drama, Thriller",2017
"ликан",6.2,1350,"Horror, Thriller",2017
"тэдпутешественник и тайна царя мидаса",6.2,2180,"Animation, Adventure, Comedy",2017
"улётные девочки",6.2,29952,"Adventure, Comedy, Drama",2017
"отыграйся",6.2,6984,"Comedy",2017
"вымогательство",6.2,5911,"Action, Adventure, Crime",2017
"смерть на аляске",6.2,6210,"Drama, Thriller",2017
"вспомнить заново",6.2,13393,"Drama, Mystery, Sci-Fi",2017
"мой друг дамер",6.2,12484,"Drama",2017
"война токов",6.2,1867,"Biography, Drama, History",2017
"капитан подштанник первый эпический фильм",6.2,22348,"Animation, Action, Comedy",2017
"and then i go",6.2,666,"Drama",2017
"наёмник",6.2,58863,"Action, Thriller",2017
"секретный агент",6.2,24289,"Action, Drama, Mystery",2017
"озеро шиммер",6.2,8775,"Crime, Drama, Mystery",2017
"тюльпанная лихорадка",6.2,15450,"Drama, History, Romance",2017
"мой спутник",6.1,4113,"Comedy",2017
"про любовь только для взрослых",6.1,579,"Comedy",2017
"puen tee raluek",6.1,650,"Drama, Horror, Thriller",2017
"война волков 2",6.1,5828,"Action, Drama, Thriller",2017
"убийцы",6.1,697,"Thriller",2017
"осознанное сновидение",6.1,2081,"Sci-Fi, Thriller",2017
"шедевр",6.1,1883,"Action, Crime, Mystery",2017
"shi mian",6.1,801,"Horror",2017
"бесконечная любовь",6.1,1186,"Romance",2017
"jattu engineer",6.1,3306,"Comedy, Crime, Drama",2017
"похить меня",6.1,3216,"Comedy, Crime",2017
"барбара",6.1,841,"Biography, Drama, Music",2017
"на износ",6.1,1929,"Action, Thriller",2017
"la douleur",6.1,678,"Drama",2017
"rage khab",6.1,1162,"Drama, Romance",2017
"bairavaa",6.1,6964,"Action, Thriller",2017
